	Sample_14456	Sample_18636	Sample_18637	Sample_20028	Sample_22793	Sample_25572	Sample_25573	Sample_26984	Sample_26985	Sample_501
LINC00320	3.29771547914394	3.38339203735028	3.41683974461128	3.60565247463829	3.39693911541116	3.4684129397876	3.41417377759793	3.30957447787566	3.44411488213049	3.44481947035044
LINC00323	2.87169819111141	2.90699125860391	2.98313588725625	3.00790799106371	3.0156240929059	2.94631549798721	3.15476468618889	2.95366137214926	3.12638369547613	2.97310431681327
LINC00324	6.45021600030454	6.2599066193786	6.40752436862209	6.53337028189576	6.47157110590217	5.87209935275287	6.35924778307608	6.47795690930413	6.8290837375027	5.95542086050358
LINC00326	3.71517067932468	3.53770886597264	3.8126432208528	3.72076019161981	3.67088555866669	3.80435922774723	3.77423608669834	3.39233869051111	3.8453654202351	3.51796200607936
LINC00327	3.26859504024719	3.39389954835076	3.35075544921457	3.261384783317	3.21025376898621	3.45696437678402	3.53711679197282	3.48742060568911	3.3498466987818	3.29222503856881
LINC00330	4.74187397712258	4.72053022497143	4.59963336771314	4.62924005837094	4.76914478712234	4.82891315546046	4.72012561023832	4.93076517691126	5.09883721296942	4.90463548130615
LINC00334	3.84935652920575	3.95642357648733	3.94706761132075	3.72394293302626	4.1088335229551	3.90515556758975	3.71948738240875	3.93753303556939	3.89967117008025	3.9666648920945
LINC00337	3.60323162846386	3.6268050204301	3.44970069565242	3.48657022813356	3.52036320272929	3.51761225646143	3.5561732333384	3.39867149504682	3.61123195614858	3.59108985591686
LINC00339	7.11210926587254	6.66401388985893	7.0922896465147	6.15807029282494	7.42775223229263	6.82521426587691	6.47478554324114	6.49238015093654	6.9854882268427	6.80390286817876
LINC00342	7.10108883497449	7.5682475498411	7.94738790444969	7.56247137394294	8.03582557890239	7.67044496692358	7.86414951177456	7.88885185565471	7.48546667362712	7.25521442734477
LINC00343	3.20514572706957	3.28318549881649	3.31530242210257	3.33349283444235	3.41239598146794	3.18151055005352	3.23335737656184	3.13842022547872	3.19207417525391	3.30312371784824
LINC00348	3.2623060141256	3.15192994645869	3.32882234679254	3.37779717465386	3.41038184245648	3.38035848164314	3.21000476454844	3.32347375847032	3.4162106912937	3.2245967901897
LINC00354	3.5154312497967	3.65129591702204	3.5952214153848	3.77649069903969	3.61802461917082	3.76873387546486	3.763522871051	3.53285419708067	3.66127079542566	3.62740006553333
LINC00355	3.31540634018689	3.505751734933	3.32665708825508	3.47810910862818	3.45595672533191	3.48494320400658	3.57419208880268	3.59469257521456	3.34408700161002	3.48098886385433
LINC00358	3.17302154797861	3.08554699289994	3.10649226708308	3.16283421310962	3.2942212400618	3.36034744839126	3.30154772565749	3.30771012966653	3.14079324868684	3.24349713548431
LINC00382	3.29717663341502	3.44515710947337	3.54459538090741	3.46503706146326	3.40727362268785	3.29159323465733	3.41895859226447	3.3425828960773	3.4297454098086	3.42036367627099
LINC00396	4.37425773298689	4.27874289850856	4.30204706253991	4.38620764519778	4.45791835871488	4.4262052319202	4.35979628561114	4.39776419191644	4.56215416682319	4.6763983612747
LINC00408	5.70861788153295	5.45021379964619	5.42627902375905	5.42286956541939	5.38526298787392	5.65631050383062	5.27489804715055	5.3105476993204	5.67303981735812	5.73103191400851
LINC00410	4.00764611972738	4.03791746681956	3.83138421678959	3.83551862972925	4.01172603816625	3.89550846727504	4.04795004441627	3.90277044597532	4.24652912312223	4.07745559036046
LINC00415	3.33363718617639	3.43519396475875	3.41311730766726	3.3791153357888	3.3747698185213	3.21521914716316	3.31807895164947	3.41043882060908	3.33289967231609	3.48160347707985
LINC00421	5.17461419588644	5.05627000599854	5.39425803049728	4.92723492456532	5.20433823135803	4.9924388507795	5.11079727588072	5.34377836215859	4.98445220212391	5.05113708204287
LINC00424	4.21116479203747	4.59744781701935	4.45417745358283	4.49828447564404	4.65127612744666	4.49548103079715	4.58310341139193	4.45894485794408	4.3209372423753	4.4223012748468
LINC00427	4.88185169877971	5.19368749298905	5.68261218657357	4.64464398502097	4.52388797967319	4.90481194297344	4.85748014526922	5.39647692705632	4.65360442086502	4.62062680693507
LINC00437	2.81160920584838	3.00483628179653	3.09690901183669	3.08420791823691	2.92775640840734	2.95961736365757	3.03843195087518	3.09725608178094	2.87385183619555	2.87223979866562
LINC00441	4.30142498884078	4.13039767064407	4.24205076703553	4.16216907869012	4.26924635218538	4.17746241333301	4.14021898494892	4.21077484152132	4.30951582329708	4.34947335373846
LINC00445	4.17257963043294	4.2864669727656	4.34269072747759	4.30294086782898	4.30356036360177	4.12785481794685	4.29858006545571	4.35537125153709	4.53607994397664	4.21658302581795
LINC00452	5.81379826336944	5.48249531954179	5.55265673050267	5.38625854733891	5.7519917839909	5.5040348506363	5.78958327220874	5.39991763581158	5.80952681430677	5.90134648940646
LINC00454	4.66925671200997	4.66806637814276	4.88257852533902	4.70395359711013	5.16629053065958	4.8413690960617	4.85029626118859	4.93772765570464	4.82611772124993	4.81376408846802
LINC00458	3.3989673540656	3.32690378559124	3.39157462656932	3.51797821937822	3.44752384901933	3.30889132398938	3.33603780083685	3.46179340166561	3.43920955397348	3.4894457932533
LINC00460	4.59058926928731	4.57789278075698	4.48901300132736	4.58160037845735	4.76725547742546	4.494582563747	4.68077260397602	4.57289403965185	4.60108661692725	4.64656785967173
LINC00462	3.99585304913451	3.82165720421306	3.7254059237913	3.77980410000818	3.87204237723669	3.7912772556582	4.06256873568452	3.6819877801547	3.82927737165231	3.92577210119369
LINC00466	4.42954974468947	4.42256499725046	4.43758473222558	4.2967545046652	4.46201823318706	4.30897507890459	4.54930090216985	4.46564540521849	4.37049094531607	4.31681104929931
LINC00467	4.62980938674665	4.60277838090127	4.98309201480518	4.69971983360023	4.09887019206479	4.44406941845655	4.59979856661052	4.65460112235233	4.40909262519595	4.25025209245821
LINC00470	3.65474276699299	3.59815634239922	3.6284936148271	3.5842979062164	3.65287787410271	3.56180149234842	3.70997947628807	3.5834381760584	3.59503983533388	4.5259377171485
LINC00471	3.05465202685875	3.17316796125764	3.24653602930476	2.92695629736575	3.47365788580863	3.10996129899984	3.1159197196121	3.05306517391875	3.23771943024924	3.10485603754194
LINC00472	3.16363381773248	3.25460410074565	3.18799190174341	3.46414090559863	3.29570445802372	3.10663708755044	3.40547943540689	3.20712053588154	3.33767224696788	3.11505163131244
LINC00473	3.77356390569097	3.67108678390435	3.56630651835937	3.44527397038364	3.52184985146803	3.55257450226079	3.59463269784676	3.60276264602932	3.5081876527196	3.62060025727801
LINC00474	4.08391273893587	3.81896073971592	3.65487453534835	4.00735961968013	4.16280461592264	4.10936918247695	4.22394438910404	4.01947681062858	4.01986188084848	3.87567169865775
LINC00475	4.25150459555091	4.4991480309297	4.23507287234536	4.27553118259241	4.27127105568322	4.26836320578527	4.48051349783846	4.34325985899843	4.21982382872641	4.24425311379506
LINC00476	4.83605976274669	4.55448988233923	5.42076590550594	5.00481851724677	5.10956290735719	4.80746378677869	5.25103671102912	4.8346968782779	4.78964537643535	5.06221570863056
LINC00477	3.37511825864079	3.32760393397843	3.54051574095862	3.50829744270785	3.30319934697262	3.54183349502931	3.52221354745474	3.66197022742464	3.46389669406222	3.39096739448955
LINC00479	4.84641712553178	4.57902137344453	4.44798718476814	4.92677971777206	4.73568409065278	4.67163562688627	4.85236854190483	4.65146319229274	4.78013716795677	4.98225299674811
LINC00482	6.12203638942179	5.98189951866796	6.10530298563597	5.82387561726923	5.93521969769277	5.98909637517076	5.9429665416433	6.18320921148861	5.61090814753538	6.14439286431498
LINC00483	3.28090452647529	3.37960178847555	3.00309572387865	3.44052820664644	3.38449535064032	3.30695018072077	3.21202012264683	3.24028216811495	3.20975728940766	3.21639760551961
LINC00485	2.8444790719081	2.87518035172674	2.87913543284192	2.94837081787802	2.82527077678545	2.84453111009397	2.84595031703021	2.80885555505241	2.79373438894521	2.83717013414701
LINC00486	3.53262939055136	3.34071714743012	3.55648536026586	3.30959240534935	3.81149110581083	3.42038027456822	3.42911529091154	3.35163950287572	3.34574101927034	3.42344782095111
LINC00487	3.69288395211232	4.48430949852722	3.43350024849867	4.97318750512801	3.86671203511145	3.58156971211814	3.43894985534187	3.22541328033848	3.31833331937845	3.61353395161237
LINC00488	3.20112651702924	3.32173188523673	3.1615796400593	3.19871463785169	3.34954635522316	3.16269897066649	3.25785094389941	3.28552586482017	3.40268992427581	3.22799756062269
LINC00491	5.14496538850907	5.01663938558988	4.92799921231025	5.10217271303047	5.21494433725141	5.23540899097539	5.15098537709375	5.06524739550131	5.2264277020309	5.18561047509044
LINC00494	4.93638792391992	4.84192856313736	4.78375467842818	5.11394084305377	4.7913147267502	4.81892306422116	5.02382175813502	4.76308214247751	4.81621498887757	5.06370188538969
LINC00504	3.46461651859405	3.52051390894687	3.38232357999323	3.33321850234784	3.52858962975534	3.30106647899721	3.34205062238603	3.2965350287415	3.4397732803305	3.4942713029255
LINC00507	3.08740771897727	3.06803928999574	2.99688941193498	3.14375017315174	3.28065051584177	3.08039464433568	3.01936495231764	3.01105530799252	3.04823486346629	3.0814141275231
LINC00511	4.73394892877417	4.4444609401689	4.48332796904665	4.44736314837007	4.60867367704894	4.42281435902002	4.56457417673036	4.46256318461232	4.58342441356266	4.45925245021497
LINC00513	6.52369007164239	6.06898859215767	6.69961295613734	5.6621057197624	7.04088371821923	7.33479541229044	6.76198835177897	6.26399392209079	5.93700093161103	6.56464018240905
LINC00514	3.85447873417291	3.82081613842214	3.69068825282388	3.75448567636442	3.84823200482539	3.68245838544913	3.69799554928766	3.91887309711282	3.92479754110656	3.86206888711859
LINC00518	3.33504477510495	3.46924926504288	3.48339203794264	3.36932521068656	3.29325558247869	3.32432991573909	3.37544659213017	3.25397632553809	3.29474546975548	3.33125549627666
LINC00520	8.63426517231395	8.58732531014374	8.02712266117663	7.52658401581494	8.52261445106039	8.69179178753144	8.61639215308359	8.20112354009038	8.66837634927037	8.64386074551482
LINC00523	6.75008320609242	6.56247416222692	6.72789229153686	6.65383445080812	6.76195104569919	6.81702774425539	6.67338792140512	6.56005999148851	6.79473913133423	6.8381657217756
LINC00525	3.69670911989923	3.89538417450912	3.54036318783541	3.63928951126192	3.79757735787144	3.77948159671627	3.72076659787143	3.7922328181872	3.68246990314919	3.73341836852045
LINC00526	6.18653267658834	6.04316600836091	6.22076988932231	6.29714098024893	6.21987654043894	6.2161996353459	6.24762587499454	6.22415515251278	6.27872529504023	6.01090136987499
LINC00528	7.26888564725351	5.9211646810619	6.18526101432033	7.16090107155868	6.145003921088	5.67576392001109	6.00577726428379	5.92342337358597	6.18821146540665	6.88733837734738
LINC00529	3.25863752852047	3.3906012812129	3.1500501808317	3.12965276233111	3.30471133018104	3.25133315594608	3.22520958933403	3.26898212444156	3.27490410368007	3.20902340821448
LINC00535	4.36970091731929	4.20338362370781	4.39038418521698	4.35545139476515	4.40234242107758	4.18142871155484	4.49653868064911	4.43613829725413	4.31915135196733	4.41818213095655
LINC00536	3.33945651462713	3.43113660858706	3.40336004921664	3.12618086921883	3.4506660703458	3.47739532964869	3.50270551316308	3.37548060719951	3.2685932572355	3.36587651312035
LINC00540	5.39875928104709	5.02039079726906	5.2355669147486	5.13853753491522	5.6286480866274	5.06370395531244	5.16562893866293	5.29614932599044	5.52391810924382	5.41597962175888
LINC00543	3.4630697420324	3.31520611032998	3.42327671704565	3.72675329174172	3.46582952144396	3.81854315498323	3.47772031825763	3.27499465376923	3.45854304914099	3.41939155983576
LINC00544	4.58323659288356	4.69269581911063	4.68946761047272	4.70278326179227	4.72128569297922	4.69531405965906	4.53338435239557	4.73382225244838	4.90290811591589	4.61306428041903
LINC00545	4.37455600018889	4.53353385698584	4.51815363246309	4.33595969240094	4.36389488438446	4.40457264997372	4.49713075217831	4.10336810772253	4.49017744544754	4.34482507061153
LINC00550	2.95696615914163	2.88756221756846	2.85967548787071	3.07071266863895	3.0320256092683	2.92789458551455	2.91807555250024	2.83715151392266	2.74285113613193	2.84064923992025
LINC00551	2.9276898257142	2.92191918201446	2.81772480899581	2.96275671824833	2.94057966307734	2.87541066287329	2.8873028390303	2.96676077882025	2.95204741653026	2.90133310931627
LINC00555	4.37653250800317	4.24836970038822	4.37400438350481	4.70376695272748	4.15459633277372	4.54356215535146	4.20278293679803	4.28850960747998	4.46737981142899	4.5543752936761
LINC00556	3.76899129189311	3.76720222469024	3.74313027305867	3.79532658644725	3.7381112352171	3.76576103249963	3.8661084958386	3.87026230690775	3.848166585762	3.73336605027842
LINC00557	4.03892103481526	4.17429423098047	3.95487098910591	3.94493532086408	3.96210414720359	4.19814784728771	3.98032001828392	3.96214030389759	4.11853294526741	4.04186327891057
LINC00558	2.94915678253707	3.10194660596879	3.08220429850421	3.06052545429221	3.15141938780718	3.14739522910938	3.0999655312776	2.96826708838815	3.09285344464677	2.94592636208338
LINC00559	3.54382838695377	3.46103118766699	3.51934685363884	3.47841498158283	3.68655095023332	3.39146601901228	3.89794697887193	3.37884420555116	3.54063953286129	3.64650391888721
LINC00560	3.28566163808982	3.29261985922161	3.33873618856554	3.21240912238888	3.18141539615683	3.40648608831558	3.33478846562745	3.26525976353138	3.33349762377078	3.1707278434184
LINC00561	3.47905562207356	3.67204954396739	3.50513590320068	3.5660395654852	3.46325962541141	3.55266937410699	3.61321248014827	3.50683844696338	3.45714293025474	3.62840538452961
LINC00563	4.72504146495861	4.73693583838554	4.65151246070511	4.69287298548655	5.05732717591839	4.88409506418382	4.557814727595	4.91216828453854	4.86936173875259	4.56279221391423
LINC00564	3.05265092093796	2.97545868445043	3.03204615908965	3.03310628597277	3.00909813815609	2.97349024212417	3.14167143335461	2.94597626405411	2.95029105158768	2.94188587205342
LINC00565	5.4278008641662	4.85271164872009	5.95787923024296	5.77707449841327	5.4938163371604	4.82120001213387	5.66758084478153	5.63696387560877	5.20530855541733	5.70131695458962
LINC00567	3.53604792364001	3.62215358480205	3.47815548329881	3.4083135353577	3.48178470510986	3.54788694900931	3.34487426616675	3.45429678912069	3.68629124418983	3.43076827228203
LINC00572	3.89082741233182	3.84584579109957	3.97670358744204	3.91189432481523	3.99894054385016	4.01213034562792	4.06153888181873	3.88354489669103	3.9503271302998	3.85616260360262
LINC00574	5.6951918320234	5.2314995580096	5.55754098536109	5.70160754231267	5.90686982517769	5.81560611089912	5.8763706931633	5.5070913973363	5.69416913210089	5.80454993846136
LINC00582	5.49687707558135	5.34645809133344	5.40361265111789	5.3028929538152	5.45631056977654	5.42856514480284	5.52392185453547	5.50992772901158	5.48869548091187	5.35243278453124
LINC00587	3.44166977151071	3.53644524511904	3.31103872235375	3.47666921901772	3.50957764113728	3.37886531234362	3.52402738542146	3.43386488025554	3.79213252827459	3.38141302046678
LINC00588	3.39352089843443	3.41211521320752	3.24471993660013	3.3119508170653	3.38595648304034	3.14558089323736	3.14847490899668	3.3113662530128	3.38615633033573	3.3935157127198
LINC00589	5.16084706408044	5.0674144317295	5.27972960728157	4.97772081989608	5.42200414502057	5.36622242808884	5.00853787435962	5.03497282221617	5.32005544005573	5.38600381962679
LINC00592	5.2282251969679	5.10116110099598	5.0475015473644	4.99316652767542	5.12975623810754	5.15566794951283	5.23769000749258	5.19103485503751	4.97119837381168	5.19439775150159
LINC00593	4.00353247116964	3.89685352269245	3.93798510488574	3.90855898913027	3.9611775007104	3.90353124704821	3.89534926321134	3.97246965673784	3.88091402653246	3.92015824685712
LINC00595	4.45636768556329	4.67069747501517	4.41179316802936	4.71565472778742	4.5438235725586	4.39093833187004	4.34962237013962	4.55914774694919	4.53913263608734	4.61874750579029
LINC00598	4.29389035846831	4.16321445309689	4.12983078865097	4.04727974965101	4.17487879863559	4.1634848400873	4.3267376931429	4.04446622541584	4.23233780367196	4.29229787935349
LINC00599	5.89422144863217	5.67030767533815	5.84492841058668	5.67006931590489	5.69160643504309	5.9369161397088	5.7522546779124	5.8722006536171	5.62758536383688	5.79349095630478
LINC00605	4.45673325911626	4.43364564749395	4.40035648456675	4.21131241029344	4.44919639299381	4.46304914454807	4.38226516494593	4.43897574726218	4.42348249948342	4.45847088948897
LINC00606	3.37746256542021	3.43489344549563	3.37327313128896	3.34382467502438	3.45623103854245	3.46661014732081	3.38369840440716	3.25309874986683	3.26672050756981	3.36538712572886
LINC00607	4.43731778372349	4.47991422645221	4.26296277902473	4.15446842355386	4.35418549752979	4.13200851611699	4.46774633368651	4.21444621299967	4.328290886227	4.13637655405419
LINC00608	3.62568454517192	3.75921103903476	3.63346646344355	3.82475426951384	3.43925126535671	3.63486176013869	3.73351117128919	3.65442091423181	3.58360840585971	3.60085543918554
LINC00612	3.93289421609031	3.81519098520064	3.86760737458518	3.66375423360095	4.11184990488684	4.03367811862465	4.04202516702979	3.89980596475279	3.80658361482589	4.09766894826961
LINC00615	3.5810396752206	3.48982198233486	3.5350305640257	3.41814689168507	3.42914050102806	3.52291408142728	3.39609019353302	3.48300112356081	3.29258137908997	3.32378145899263
LINC00616	3.13094651192069	3.193103942334	3.1543709682835	3.16112891340944	3.1793441349976	3.15821079326613	3.18256317855897	3.29430183087657	3.22641537408047	3.39098069297142
LINC00619	3.10061627220749	3.02038645180986	2.95056811790869	3.04057030397566	3.1886212192001	3.09116465008261	3.12081982654215	3.09833450803639	2.96194080678685	3.18599111864683
LINC00620	4.12251161742936	4.00699054492448	3.91266031011885	4.15586632684241	4.05876238427008	4.08768508854586	4.12186860804069	3.93471339075094	4.13912980714895	4.24647771752032
LINC00622	3.3595159750875	3.70891169613795	3.28171960961389	3.29136545681805	3.25345985957766	3.27690525843304	3.22157117605303	3.44746620110232	3.47896988093562	3.34293423438984
LINC00624	2.99010120901439	3.10989374442303	2.93250908806708	3.09265900353741	2.99671872104155	3.02440102201092	3.05062086161829	3.08764175997703	3.05405804277374	3.05881252205665
LINC00626	3.85933160272311	3.70375454676356	3.70131120974614	3.61958259630124	3.763901061579	4.08297738425783	3.85048993676893	3.99204108580762	3.80349872740051	3.71505156127628
LINC00628	4.11239111122169	4.01542113277451	3.91426222667383	4.10382921417403	4.08833903320163	3.99468478924135	3.87154894423662	3.99401224252231	3.75953651370264	3.97637957153628
LINC00629	3.98975417181579	3.96807359991919	3.87766832648467	3.91141267179585	4.20951454545819	4.0755070332813	3.8250335352185	3.94547875893357	3.88280554746252	3.95803051085424
LINC00630	3.14964720123141	3.25326412797169	3.20854151941981	3.13341358983851	3.22562098288397	3.19769476854658	3.18510597934679	3.09734197835557	3.24204679625555	3.20066214198082
LINC00632	3.35947881053223	3.32640206285465	3.20817911938642	3.17315672288054	3.44110578512382	3.24049667353844	3.32887762930466	3.38480181124062	3.45955263616603	3.29551538319049
LINC00635	3.33583826364958	3.29454748720964	3.27949690566411	3.21853069350499	3.34199478105389	3.24648827339386	3.40204994914525	3.14791315255196	3.37930776733819	3.12485833853061
LINC00636	3.38259993782183	3.56611801813045	3.58124351875776	3.47800464704902	3.37211355966352	3.4264126010832	3.69063789392483	3.45385971694828	3.53486681926901	3.3723557651512
LINC00638	5.28615139260027	5.32059621633196	5.59093555634427	5.33424585088872	6.00451630232923	5.67411458153698	4.80153415130052	5.66980489115763	5.20658624021578	5.64798876028834
LINC00639	3.62018011208991	3.473333386906	3.7463499512221	3.49640092742245	3.63692598922043	3.4699408092397	3.58037128557528	3.777349757701	3.36314195764364	3.58165273903717
LINC00641	4.51017744430183	4.45425103669329	4.61859083625751	4.50131534581367	4.5620667140068	4.60395651257886	4.34386645605197	4.64167026148795	4.58504002591285	4.71822703689511
LINC00642	5.03459405023491	4.92107777344313	4.95628480850302	4.69670360587032	5.0640093999325	4.96766340372	4.99092261141171	5.01815874038148	4.92182237185977	4.98914757628004
LINC00643	3.22845308861728	3.27328179148263	3.21201822265804	3.15893769760896	3.42873106005042	3.37283589259193	3.35178987146016	3.10664941939634	3.22278317208384	3.25851964176043
LINC00644	3.09941848908522	3.30816889959442	3.05852597381327	2.99065415780839	3.1990052241793	3.14187000742308	3.14396739125479	3.09263277069394	3.18830002825442	3.29653472182348
LINC00645	3.28445608719884	3.26250415282332	3.39724904977758	3.21104958627659	3.5706746363451	3.17525335102065	3.31695890626896	3.19719996189866	3.17114565316513	3.36114275343454
LINC00648	3.77795001056834	3.63296608442954	3.66185061381549	3.82558911222958	3.78929681446347	3.91060001557554	3.62178244309791	4.10298899864476	3.74816422565537	3.70716009311209
LINC00652	5.71115631538028	5.40909827958575	5.62145821256497	5.44659103456719	5.70357489456211	5.91358845431764	5.51593144892501	5.36721639580529	5.68181095467297	5.74045160609279
LINC00654	4.71310950088927	4.50599681514296	4.70779560771623	4.10323381811205	4.9399563986176	4.96263775405374	4.89849522782484	4.94926877804206	4.57162725954197	4.73201499752651
LINC00656	5.2756921286743	4.89513745876963	4.89039041861275	4.99918851068602	5.54999894601539	5.16458094617123	5.05071069554086	5.21597406521056	5.38434647532619	5.29352709709832
LINC00658	4.22794991434051	4.12931332342873	4.17636823426489	4.20438168410587	4.44423309498327	4.29746099047621	4.06894507335101	4.12984267532108	4.1668948881976	4.1781555964959
LINC00659	4.69922389792287	4.31795687992628	4.26869584819342	4.30981431078311	4.4495903020571	4.54362780630731	4.69878090252313	4.38062281702645	4.68351525157238	4.40803563219749
LINC00661	4.06458569949912	4.11590438001743	3.98957000871217	4.00840829055896	4.03303555021245	4.07232830792576	4.20273365736331	4.17695242560552	4.12045399047629	4.08512376638497
LINC00662	4.75410465955162	4.92101619422437	5.07954695421891	4.92835603241356	4.87768174081061	4.97345956932013	4.7578139303258	5.1567266611396	5.06983758658078	4.92278606728741
LINC00663	4.63236089713885	4.42721270998697	4.83708700965065	4.57226356958227	4.77865263342281	4.78258450258273	4.67492291223362	4.84821323868753	4.78415341426582	4.49694994044006
LINC00664	3.74940153036899	3.71992141891127	3.76640620658587	3.54785346331478	3.62345448813561	3.67711058725186	3.67554911790003	4.06200102665179	3.62402615194194	3.6240817202644
LINC00665	3.61973837889691	3.40274304015739	3.59235207411797	3.61876392929222	3.50892243245377	3.6544094447666	3.59991985490895	3.57682662907846	3.56091955487715	3.65331563222186
LINC00667	6.25325530311335	6.0829298980926	6.27629129995986	6.22347708222051	6.51327964684977	5.923170308522	6.28016662686117	6.32690299273039	6.14563696207903	6.37485901805228
LINC00668	5.85599496706406	5.39265631934276	5.59659091116811	5.58685047410559	5.36669606771113	5.69915164941227	5.28898521741524	5.69331134742721	5.7504840012958	5.6761614567525
LINC00671	5.66381590696533	5.5871290891971	5.45078031521418	5.37883976943391	5.75346093073575	5.58632100614966	5.64646677664647	5.62856354938093	5.64083501047329	5.77074853966152
LINC00672	6.32373914866908	6.26954917630677	6.29565884112207	6.23334615972309	5.96597204686927	6.31471086902263	6.13643235765639	6.05826020347815	6.56290947170728	5.71688638816456
LINC00682	3.48292844549041	3.64646971047584	3.63533845316164	3.58933029721273	3.68804050010897	3.63408350936117	3.8180672489785	3.54339086388019	3.60395115175892	3.69578198200442
LINC00685	6.53454661565025	6.02022945718982	7.50140169112641	6.48955769688296	6.16619329440058	6.4536757287115	6.00045047807209	6.45230556019776	6.03433656963494	6.52623862689901
LINC00687	5.2690519060134	4.78003900933993	5.05619093732318	4.828414742697	5.03601967328815	5.08410500864799	4.99145243571702	5.08406033949592	5.22962562714588	5.31532275537547
LINC00689	4.58424742453424	4.62978509826494	4.47232418474646	4.67436387359692	4.71478441883921	4.72954014996212	4.72205943306145	4.60120642918152	4.66101016848623	4.61036566544525
LINC00690	3.47140592530103	3.48703819198368	3.50005165519994	3.26503100577542	3.47134534668838	3.45958183764934	3.41692151500316	3.39057719291965	3.46126779027537	3.43564061355409
LINC00691	3.1138179154253	3.17060273267624	3.17335251817262	3.22643448776953	3.24243701144305	3.19354862436585	3.2951562820163	3.24958329673472	3.20156394832209	3.15026775098831
LINC00692	3.00889403368797	3.02137518065224	3.07070968852626	3.10204763798173	3.07402510328441	2.9374889495574	3.10402503114522	3.08976814683124	3.00928476846068	2.99410714482338
LINC00698	3.93948415444268	3.7013495675211	4.01241601784533	3.89112606066048	3.90500482739692	3.69522341056065	3.86409414532195	3.97384964781018	3.88626855471395	3.83504303976391
LINC00700	3.50160436551257	3.59176920954235	3.70196148948524	3.60447607564441	3.52107180757786	3.63088964408051	3.63500293876075	3.58480165120798	3.45338877999787	3.58575763183579
LINC00702	3.56541790915125	3.40605994430005	3.3633302871108	3.47632776310769	3.3757625974534	3.43457937053499	3.28678172454776	3.48982975576815	3.36342575020237	3.42394489246405
LINC00703	3.77034506858694	3.69580311401055	3.80216495719602	3.81298908310864	3.93035230074368	3.84737595339098	3.65197300128318	3.74649216723083	3.82608161659889	3.86858927647695
LINC00705	6.04161710332817	5.86838438742084	5.79131070583471	5.69643138148767	5.95128874163247	6.18506934205404	6.07658544473289	6.04053753199959	6.02661761034996	6.01453338505832
LINC00708	3.76291665078768	3.78378187113914	3.80491182416352	3.71443885568271	3.88038646946492	3.8422307883231	3.72114451534898	3.60684957862556	3.82906307502415	3.76256260615726
LINC00710	4.03997070954391	3.95559222246967	4.01602131028307	4.09938002053811	4.15414752839301	3.9858693838265	4.1662404084035	4.0253446205054	4.20984835968113	4.08062812042074
LINC00824	4.47863831087856	4.03232451035161	4.11988093640056	3.97097868138377	4.33704091796399	4.15119990272957	4.2806054143755	4.3412214776207	4.17285116608313	4.25567377019965
LINC00836	4.32980415007659	4.65683080343647	4.57624841817849	4.47195163402013	4.82794989069195	4.55561077695169	4.55548945005247	4.47015930017691	4.35058773887223	4.50070461382607
LINC00837	3.15445059953367	3.03222209959642	3.05349731960195	3.05433089034292	3.18597066346298	3.03665798757175	3.1494039578675	3.02899745924716	3.09462249708875	3.21000844633155
LINC00838	3.70152041017175	3.77439174689518	3.75707444157123	3.81701605996321	3.40568748231014	3.78130576327417	3.6970062066851	3.68447371570956	3.57955397373098	3.58937760700348
LINC00839	5.23551618175385	5.02208520645879	5.11462120729214	5.06000814311331	5.47299218089634	5.12104268821195	5.19582015200092	5.06437131328777	5.23974902520152	5.27343001680413
LINC00841	4.67296703229187	4.57695009373151	4.74219154146897	4.57969944642189	4.51792640896536	4.64684662922095	4.54935247512254	4.88771763000343	4.32588120122119	4.74785734064274
LINC00844	3.3518341710695	3.32629943058677	3.25707224576726	3.35895163035986	3.30498937065722	3.32404585201748	3.21389736541728	3.32815845086507	3.26156363162097	3.25128097098029
LINC00845	3.70090455401666	3.79327433098235	3.91637968976502	3.74019003853502	3.77654160593515	3.93722106491674	3.66905507618983	3.76280808516435	3.81841111069954	3.98678705125129
LINC00846	4.44812525718659	4.50983633844861	4.47962099405685	4.50149943908232	4.27909974332197	4.85339974565635	4.22021630192596	4.72067676616171	4.35770816469381	4.68111862708512
LINC00847	6.51834832747202	6.29091302106275	6.94187124656239	6.61559757648554	6.66555915284078	6.78186709643744	6.46280542728332	7.08347129263038	6.44632201832185	6.60681068385402
LINC00851	5.67844477581584	5.76331836588954	5.71899194149528	5.53157656461675	5.67583814563655	5.57917353275171	5.65276926702962	5.72038297688196	5.75183648068856	5.70166619456088
LINC00852	5.31705240227223	5.30569854852799	5.36020159057115	5.3672229222006	6.34572076639507	5.60096759572713	5.28719227523761	5.06847855904673	5.32334693504966	5.43364866642946
LINC00853	3.75227738748731	4.00885168753141	3.70388309222744	3.59856056425295	4.03609256871343	3.94529742390738	3.88355484889086	3.87438778283295	3.79850437542814	3.88388450954056
LINC00857	4.55107295468574	4.72003232110798	4.62067310014745	4.91411005049114	4.35483113249372	4.31317206197052	4.8134182532569	4.45361531661259	4.42035929543736	4.43963858654132
LINC00858	4.25510994043746	4.20619415231107	4.20107749468095	4.31346895804447	4.14613568403494	4.14345504258491	4.10858961130377	4.01067700593869	4.05363418818172	4.26804246827998
LINC00862	3.43191273786754	3.57934355038973	3.34227296418811	3.24003254548571	3.46383837677638	3.3382873440987	3.45616916477847	3.48493092010733	3.51187892528836	3.40723090078575
