	Sample_15843	Sample_21410	Sample_21411	Sample_21412	Sample_22794	Sample_3247	Sample_502	Sample_6076	Sample_7459	Sample_8880
KCNE2	4.92245160637163	4.73299278626664	4.64606028232679	4.79913360343969	4.73291007168566	4.54146233070496	4.36906549974924	4.72696349219844	4.72607182872479	4.39626366221294
KCNE3	4.63822251826953	5.21095826698025	5.31015357561158	4.80191764972338	5.20623774689467	5.40087904580824	5.78081126817762	5.89683364242726	4.60974905906426	5.09141001993736
KCNE4	4.178023287172	4.25642567136668	4.1523147310008	4.08067371736193	4.27544248632335	4.15125466574611	4.30669460785799	4.10729604253237	4.05929835454989	4.1181977054466
KCNF1	5.23798035552935	4.75717380011755	4.8258053845472	5.17666352647516	5.1070868354927	4.9211189969433	5.04063967457023	4.68034571249934	5.06043784337034	4.7524931798958
KCNG1	4.51160565111225	4.52530006467889	4.74771318134862	4.69984074687114	4.51436782603938	4.72118702729883	4.73023151968432	4.76122883368996	4.79492051024808	4.66176061244997
KCNG2	4.00469431673292	4.26193603261548	4.17269419326299	4.07192169407076	4.11839390182916	4.32326155875976	4.07726186066502	4.15803575277842	3.97109082359644	4.19833146372431
KCNG3	3.88456514346844	3.72652242690222	3.68236805057519	3.66615469023334	3.55535186811202	3.6858109638899	3.72657727968096	3.81292701449519	3.65291020211048	3.55449612635868
KCNG4	5.51155188606878	5.30224062694939	5.3817805089678	5.23985712979233	5.41073069309353	5.41967114166998	5.51616945653253	5.19784289575037	5.44524800020417	5.36941234396451
KCNH1	4.52430726656219	4.28281459269805	4.30337185568913	4.19903324825747	4.06507053778084	4.24804301367977	4.31143432775166	4.25014205529123	4.38752794512878	3.95485447769798
KCNH2	5.32376745472703	5.15565332808172	5.13770481441399	5.11133520326987	5.29192037780594	5.36069057961145	5.34071546331242	5.28530122415608	5.25248937785632	5.47003135358437
KCNH3	5.79253789021676	6.22967779868705	6.04963597672255	6.16321438342586	6.00716030490633	5.93632330946216	6.19682668963408	6.16561180037481	6.01682452408183	6.35098322425903
KCNH4	5.44023132222049	5.23710588497373	5.22696461031569	4.84187006802441	5.20817279149	5.21633884180321	5.36371472416043	5.34874980374267	5.06995996908386	5.30638483033684
KCNH5	3.58824158622149	3.52796608877612	3.58868808741288	3.54650011717424	3.58991033371444	3.50677008377169	3.68485640237364	3.58283730793935	3.88778400124891	3.56286638717938
KCNH6	3.83570285544999	3.68424416918872	3.69235000829547	3.64425009896842	3.85933666313284	3.83626811048219	3.76452799018563	3.78343178349212	3.8671401309936	3.85103295914118
KCNH7	3.82833876309191	3.75954054492554	3.85579379503123	3.75231693407613	3.74291217010852	3.71197658428618	3.89706880801123	3.87265275764566	3.8794975835392	3.89014648928348
KCNH8	3.68761393055665	3.71294462277233	3.80308438905236	3.55134582535435	3.8355179854644	3.60788537580402	3.72086601342685	3.68800760185379	3.83775791750331	3.8129376911662
KCNIP1	5.41036532114277	5.12068761017667	5.23528360846721	5.03026965323999	5.10844149960154	4.9724192941157	5.12223494534218	5.14245692166502	5.40191621109667	5.4258732176691
KCNIP2	4.80837930771212	4.60066223364122	4.62325745873062	4.55208526231857	4.48029308361898	4.61328977295415	4.63663783908747	4.61435892401798	4.67895798704397	4.71447682819497
KCNIP2-AS1	5.76195430537966	5.77847236703898	5.99259566546155	6.08117724950358	6.143183093602	5.87366530515905	5.90339912137574	6.01330663891586	6.06508669772132	5.87088713209535
KCNIP3	4.84369075263509	4.82214174067378	4.81915266228717	4.80777240732769	4.74380534431826	4.74855759976056	4.86167714552745	4.96854341313749	4.75677005478944	4.88165498176635
KCNIP4	4.70591991743419	4.49319342370816	4.67139395738504	4.69594676322821	4.46746111136714	4.67888282172919	4.65557732319288	4.7829179172314	4.63947392499922	4.57767856353692
KCNJ1	4.16812323802	4.03626490779392	4.24769824624302	4.23905309256872	4.28180283981498	4.21388718283175	4.34031322268794	4.18642310547945	4.36190546966144	4.19015566388885
KCNJ10	4.00558225438943	3.95910589804843	4.24133659715273	4.40938901824476	3.9862588063932	4.08913145128907	4.26764263674741	4.29847122503658	4.06702555413016	3.95259552349849
KCNJ11	4.30570398928374	4.40564901810145	4.51529492411526	4.28906238730423	4.4147450952565	4.42509312086106	4.63113024290279	4.2820637000064	4.37117997151629	4.52497502931179
KCNJ12	4.39513175456565	4.7670806251025	4.20861670716803	4.5590785718128	4.67642188226323	4.52229213998227	4.63904666037461	4.34333218748094	4.88066626693744	4.50233766332435
KCNJ13	4.00188978420253	3.86040059586986	3.7566366225853	3.98439378481151	3.86860166579085	3.85543726704591	3.90078948385011	3.75672084461048	4.13325598660513	3.86168121472673
KCNJ14	4.36628352313878	4.70058756480547	4.9602622974448	4.78154882485019	4.84431458555253	4.82335004851757	4.80118404447442	4.59562172321448	5.05368334822489	5.09834856547428
KCNJ15	4.81985683259432	4.7889487699135	4.83330586266031	4.71819432132415	4.83077936998614	4.78814981101467	4.85652804196537	4.82023535755279	4.95136474613708	4.82570978468427
KCNJ16	3.90100474421777	3.86834836662075	3.82207950478004	3.83014607549786	3.75708277758396	3.57809649284592	3.85390413938108	3.82820760656094	3.95909574139639	3.74121785585249
KCNJ2	4.44402808523771	4.42611729909841	4.65939104309542	4.9301196591866	5.26344804540259	4.28680765561222	4.59501615765056	5.47640445053207	5.54968378675367	4.73193744641599
KCNJ2-AS1	3.13842958824509	3.03421851099124	3.03540378213639	3.09217945074443	3.14224763515665	3.08345348913869	2.96844058699739	3.08618786861013	3.32776323923838	3.08874896425634
KCNJ3	3.79382164289158	3.81399408250767	3.87334248940866	3.65221048415793	3.72237392598949	3.68231023713736	3.92360377536592	3.7944013728198	3.73838491616561	3.84065351875684
KCNJ4	4.5538858575491	4.6720213055161	4.69703699223482	4.45707939171395	4.69505886577531	4.71879255477506	4.65595990235109	4.72755030608408	4.69948114959591	4.72655461072868
KCNJ5	5.27303286805754	5.27712446437235	5.36200289789989	5.4282936510622	5.23996609706349	5.230912751248	5.23064855838559	5.36089613439275	5.22197968820133	5.14696997017758
KCNJ6	3.9370593213515	4.08379841156094	4.26130078988638	4.10324840659508	4.01797727836535	4.10148562468367	4.08219295803493	4.07350578389182	4.12824841914444	4.15977446129323
KCNJ8	4.52908334996337	4.48805631139868	4.57217430259234	4.49416660593405	4.45603973996312	4.412221333361	4.42900161958613	4.55983551087007	4.53722782400681	4.49622360466384
KCNJ9	4.31058746650154	4.62537690772495	4.5551288178911	4.35131981808978	4.4082743729361	4.44019611521074	4.60704446310235	4.53883237498519	4.60369503497046	4.57469369937369
KCNK1	4.70958552733269	4.67943657940384	4.63632585766413	4.60111416839307	4.9410588010572	4.76008986623246	4.88463965680969	4.68084618653079	4.68154628763787	4.86965285847156
KCNK10	4.16859056502347	4.24572029984019	4.21837902443388	4.05518048173124	4.28652033623822	4.12568497159653	4.13281434431512	4.3002125015561	4.1909947082122	4.24165494198773
KCNK12	3.95616829176006	4.10670794215106	3.91915480291519	3.80207229284333	3.6252121935548	3.73668127370419	4.07174358559516	3.98873411983237	3.87561907982353	3.868894352312
KCNK13	3.89754669184289	3.60367138039715	3.65050841843971	3.84425417533307	3.69664301290505	3.66917762929568	3.78126621423864	3.55677971745099	3.65193289392897	3.88211664827766
KCNK15-AS1	4.01268848815471	4.07127538586375	4.18651980517546	3.91962960043883	3.9483769186158	3.9675404792907	4.03999795902634	4.26475092078653	4.28204733059593	4.0913776098808
KCNK16	6.24878239766838	5.92435864377181	6.13463622325349	5.86026681426041	5.79150226583464	6.05762396237139	6.04930517675727	6.25923130473844	5.71368812769454	6.09996021614009
KCNK17	5.41246746464581	5.57836014632397	5.45106426429411	5.51778820832428	5.18898530181194	5.40787883284917	5.46821687729225	5.33918581428633	5.01986134676439	5.4251322071025
KCNK2	4.07037598341992	3.68886693658186	3.64481284927785	3.9044792116458	3.55614532419123	3.74915286525493	3.5463510413066	4.07853293968002	3.56848104381915	3.63511909897754
KCNK3	4.97941461146378	4.98587212778992	5.08288034991961	5.2405945003965	4.83950898738597	5.03679386622298	5.09683989505647	5.24321849791325	5.17323241946103	5.1744246906432
KCNK5	4.97370730353059	5.32581875988538	4.64556692288727	5.50712950472831	4.59974798951192	6.07696392815408	4.8798988914109	4.56389286372693	4.39708426503241	4.62153138916781
KCNK6	6.10772744454745	5.72353063490741	5.70620584505672	5.76126306369326	5.84645376889411	5.88368040677062	5.5956442738028	5.8319756558715	6.08079484178748	6.24902051341796
KCNK7	5.13535203357902	5.15411559863502	5.04604434241619	4.87197216241537	4.94863539492189	4.96642705842151	5.10193207099071	5.15180261996402	4.88616184318945	5.23568746361166
KCNK9	5.31457622661745	5.1388592791266	5.07647942838617	5.20215176703318	4.9949597084689	5.12385859374296	5.06963198688354	5.14177239901724	5.14817489500362	5.07221818469463
KCNMA1	4.33920824301383	3.95953880219489	4.08003622052535	4.12460704573976	4.16360108561386	3.94073443766416	4.14974188629463	4.10400130369877	4.15721421001103	3.99363118985244
KCNMA1-AS1	5.21152266258032	5.17635793133929	5.23897363008298	5.10149895165372	5.30008178749253	5.27944797684551	5.33440127160269	5.23964796077726	5.20098810150994	5.36126210381977
KCNMB1	5.10822256401037	4.93377896330746	4.86320625775167	4.60376525704228	4.70544956557469	4.57434898675008	4.78705532378686	5.16578420891357	4.6475176239878	4.5596776485157
KCNMB2	3.5049904946503	3.22059229268535	3.17452119961665	3.10782428860009	3.21233630190698	3.1372415593223	3.29650188376185	2.96357368311412	3.13829864281936	3.30646597704907
KCNMB2-AS1	3.34141287423295	3.29010329516091	3.37138156731295	3.32264582526639	3.39830562949646	3.32411807856737	3.26437326292178	3.37184451094563	3.37216034322858	3.33265176419637
KCNMB4	5.47206733553267	5.52539367121402	5.61329020985482	5.59390191132551	5.49040398338815	5.4972033302127	5.47266052999398	5.46043760270615	5.52723019407283	5.5774731875165
KCNN1	6.40920964995031	6.10591435551773	6.00266752141492	5.80954961881605	5.83162921136438	6.06158038728255	6.23352731897871	6.09840009710835	5.92904127391777	6.07310400242155
KCNN2	3.53187431388379	3.31815644591144	3.51976125655159	3.43206034103393	3.27597266154194	3.47558741079192	3.42430460493224	3.51776614768368	3.58872722014152	3.43547112414801
KCNN3	4.41923662093406	4.43661611576796	4.47327257729205	4.51851356779957	4.51241135281728	4.45797008744966	4.43846822991732	4.48320724616995	4.51009559335371	4.45923095877426
KCNN4	5.87635345319748	6.61325499510028	6.45123067737023	5.7406186600484	6.26250483187321	5.91520926011615	5.67540160965453	6.6764146832791	6.19767791050375	6.74234717506165
KCNQ1	6.43730228900466	6.23225220838266	6.18125110283852	6.36029620762656	6.57364794711546	6.21492243763717	6.54409647153703	6.84712788572102	6.2891017427831	6.59429341841055
KCNQ1-AS1	4.43603455020964	4.39877175260944	4.61746082427255	4.49902721241024	4.3145524315665	4.43901646293469	4.46231919309626	4.58937172514297	4.76481789671865	4.10314378590929
KCNQ1DN	4.74791822568962	4.68353042425032	4.79955621012709	5.01424912536387	4.88555071427498	4.94625394490583	4.68327071149841	4.90823088336768	4.74961946624742	4.62176742645988
KCNQ1OT1	4.73267424714297	4.97492271700486	5.01212632360339	4.99926787090919	4.81043633782416	5.22670697952693	4.88471441504082	4.96345934042958	4.86739393494598	4.89207873017713
KCNQ2	4.79430680638375	4.66573520125474	4.7301961620593	4.61097900855821	4.7084073665867	4.62224176355681	4.90302719640293	4.8523877726229	4.57912119353117	4.76127103450622
KCNQ3	5.27564421957752	5.04521504364441	5.15203521225481	5.23406466884183	5.27815569426845	5.09817329360375	5.1378696381154	5.10247283008154	5.30947991332437	5.10829249704151
KCNQ4	3.9519032954693	4.05646879023086	4.0510331026537	4.20017629351702	4.09584986042413	4.1795257864912	4.30579004484999	4.05476907232248	4.16239426904707	4.13512125545997
KCNQ5	4.29758541072946	4.57351881546603	4.3356364790963	3.96490662776684	4.30561425827823	4.49204827712598	4.31638089748237	3.77002825801941	4.19089558772799	4.0429858624137
KCNS1	6.6678188253875	6.37663905645533	6.56271681736978	6.63046797949723	6.46553817749821	6.37674042746052	6.57467200478921	6.37772674428619	6.72980148778049	6.40092824874958
KCNS2	4.82492796671513	4.41281675119138	4.42982050309374	4.3318746211354	4.70921664939686	4.49641902380737	4.70573072298574	4.26841822862017	4.41782415528613	4.544227578607
KCNS3	4.20134354583942	4.20241032729676	4.29831408491358	4.43686580084506	4.47333030264106	4.20979102228167	4.30444574040871	4.4373003428243	4.05502628878352	4.30853631213959
KCNT1	4.43244558220527	4.47333752198485	4.46196426712845	4.44040319130974	4.44917344909131	4.56981660769611	4.42106015722527	4.57655494020484	4.54173022356782	4.30713427217166
KCNT2	3.61345875327563	3.67379109385126	3.40941683852782	3.68716549695588	3.45854845422815	3.49902889497073	3.70125402815832	3.60337842740556	3.74956119515935	3.6277228809136
KCNU1	4.15718226832122	3.69858199213206	3.93737973353447	3.74794187380108	3.86916449528288	3.55390206714166	3.98013865917986	3.95501961921074	4.01220031209634	3.86176825585477
KCNV1	3.33662022826969	3.57086877742379	3.49757388774196	3.62682136339744	3.55523101890212	3.5250338358888	3.55715978223125	3.68277278207681	3.78483664833165	3.3940866417271
KCNV2	3.3896399824879	3.22877702181173	3.38638106628217	3.36795557376659	3.1060273090557	3.23440823645735	3.30004683631233	3.75105804793413	3.3959366279346	3.33450494452366
KCP	5.25037180834096	5.00349894979091	5.20357613922137	5.19097054307932	5.21962571426939	5.13562245840703	5.29198528474004	5.30193103077134	5.14862414735542	5.19253142187533
KCTD1	5.28795285444041	5.68620196115933	5.78593227089158	5.96690792751462	5.6787257398212	6.17215806420655	5.79701905380042	5.79531895259766	6.03837228183265	5.82708685181102
KCTD10	6.65143825606088	7.44552504623122	7.47199053968185	7.4882045512396	7.35945783395046	7.38709257751357	7.30707351559937	7.48116231968302	7.57127728267951	7.48107376012645
KCTD11	4.96341861849115	4.84212920484532	4.92989163091664	4.3848121803982	5.08054104172712	5.01147340638213	5.00366790018764	4.90227516436631	4.73975975493677	5.14806278374783
KCTD12	6.23802590374589	7.17487792041732	4.89729370069283	6.00171823483625	8.35460842386668	5.51135639955628	9.25290523501498	8.10261904273139	4.7937445459357	7.96668158165556
KCTD13	6.49341209842319	6.60952423681632	6.73594427140394	6.74795908173331	6.71512956706346	6.68202166598026	6.70834701132443	6.73578017940911	6.58761966007065	6.81322701078327
KCTD14	4.57875858259026	4.31749404098918	4.50390936277737	4.26365314888228	4.46937627388489	4.33334146037619	4.35147520926003	4.41661532097354	4.49174633953507	4.55988119138319
KCTD15	4.61231704300265	4.72559111954452	4.66026873041768	4.41755078217213	4.36922060843476	4.83016005881429	4.96260427813447	4.99827770657286	4.7492763039888	4.84019109323313
KCTD16	3.62667842523816	3.46157942397747	3.6063172771317	3.6330772901702	3.5043128683495	3.46851016246661	3.69272250338918	3.61525025829799	3.60335656356667	3.55660749312274
KCTD17	5.81854486857192	5.63679525666091	5.61761743673507	5.86555128360646	5.76719848423281	5.73174148005189	5.58726899908328	5.74716977314188	5.86024168790318	5.60265112121096
KCTD18	7.78598485244103	7.70300567397316	7.50602839848071	7.57612656261493	7.71281908943924	7.60806654203455	7.5591227055432	7.56392484788173	7.70124033586137	7.63841341272463
KCTD19	4.25420409096238	4.42446064475106	4.47298489696546	4.32970742890932	4.16958542381546	4.46709718226697	4.27243183218435	4.49434226434877	4.26353536829453	4.53633895734363
KCTD2	7.33427145559451	7.03690257047339	7.03329777429624	7.0520092512026	7.11593338105987	7.0448927900698	6.9003607260345	7.2625705517441	7.11812051019274	7.30241759857311
KCTD20	7.96302681579199	8.00080745213165	7.83118559040723	7.72284998164593	7.92184277915709	7.86192834669033	7.87120647507207	8.02822434657131	7.88334654021497	8.05887091001479
KCTD21	5.44423245295591	5.71250700665149	5.48584124586881	6.52157998075826	5.74368140052539	5.99632173498896	5.66683254365824	5.83484443856111	5.4097038657366	5.60409215230001
KCTD3	4.08254914181438	4.51987532949894	5.04342281778086	4.57894767714314	4.23520647383237	4.58183799578191	4.08223427362385	3.98967221134792	4.11084269532065	3.54583654655025
KCTD4	3.95058716581855	3.80634700260573	3.76095607523624	3.61365731682699	3.758835613074	3.65652647484018	3.77390765640027	3.72497678477883	3.81801342121963	3.62536565859679
KCTD5	5.56412493299658	6.07739911967641	5.8898762979284	5.85638554092128	5.89837497824954	6.00507886557623	6.02862081224279	5.96947179799449	5.68757380284676	5.93389445606307
KCTD6	6.4361800525335	6.35129629538572	6.35535059761304	6.22979507189763	6.43072915274236	6.43908563672606	6.52746671987608	6.686411271427	6.03897165378591	6.73088831859541
KCTD7	5.70389452035274	5.62674340777039	5.71926246876577	5.56879571649438	5.72231322293148	5.86601606869327	5.77201266172852	5.8840068264726	5.68194653812273	5.88249083203294
KDELC1	4.77284367569625	4.75949032245041	4.56252174406096	4.52395290716574	4.53128111878651	4.24095968884667	5.18490102012089	4.80819917792944	4.63547242793606	4.65992312089243
KDELC2	6.8149769159926	7.1084409804566	6.75293524253079	7.06375128860053	7.12656593060548	6.86510819523264	6.81461628133436	6.57120996528672	7.15645557475764	6.79107682478282
KDELR1	7.74204244831054	7.93229780532953	8.18041052995054	7.8702204122215	7.94883906295799	8.12659504637405	7.95796996556381	8.06213768130115	7.87215262939248	8.0647760616284
KDELR2	7.89201478468687	8.1333497460687	7.75130556124386	7.86979802483937	7.91096767525213	7.93587036720868	7.89104575522268	8.07985076034438	7.88119856158836	8.19419561714514
KDELR3	4.62361987481153	4.53381705566741	4.83962144604261	4.7594385082314	4.69991601486228	4.65904922347938	4.61341243893315	4.67344417233287	4.87481555895309	4.62579574975491
KDF1	5.18940636060233	5.18365354204682	5.06901731833202	5.18585638455478	5.22476010010082	5.1609654290522	5.33196590275547	5.21046148608798	5.21644972318031	5.43815490723603
KDM1A	7.86792511473847	7.78436420763062	7.66494340852231	7.67819304975495	7.46723036659176	7.98252404437087	7.66757929985363	7.7415083633493	7.6919648994108	7.91577846037032
KDM1B	4.7722247543228	5.05839719124199	4.94951751579355	4.81138612848748	5.03667146268138	5.16372962272768	5.23771286802636	5.76321083881845	4.7177791085017	4.80675355991574
KDM2A	8.55098651609228	8.69429784398255	8.69379195892932	8.55193693476315	8.54556236436016	8.62430319823268	8.57032026765911	8.6188827954758	8.51901064981917	8.6166263451803
KDM2B	8.69964311518819	8.96420450019563	8.82232906302497	8.74854786610068	8.75466579438269	8.94991562903423	8.76633797376252	8.75001764930722	8.82497543365327	8.92046693643297
KDM3A	6.44391874671165	6.28967294048788	6.2725713819046	6.3766313884216	6.40382305576727	6.37877373006924	6.35349406408058	6.21478805236847	6.36587304117062	6.33336134153799
KDM3B	8.61746801694465	8.53219210741112	8.48687814634057	8.49394717183147	8.54150634348791	8.6540160700048	8.30229288457214	8.44804598862371	8.38286342246079	8.62122279568484
KDM4A	6.33724357445701	7.04190892987545	7.17345243489454	6.88096981703761	6.91820520745637	7.18098734831509	7.11676648243354	7.13623958689005	6.9444969467406	7.10779671998694
KDM4B	6.23989170240718	6.35117535439696	6.38476521697889	6.33725965797051	6.30343746636924	6.34555895640306	6.28358224394593	6.34420516237145	6.20698504166183	6.28273344888206
KDM4C	7.66347773970593	7.44283421991964	7.14219418225501	7.47154135524264	7.29892476284444	7.56821833664726	7.04534648770863	7.02983821002766	7.25810147628241	7.39264895026987
KDM4D	4.52042652937901	4.5856398902986	4.60080316716041	4.66336770624913	4.49293377169854	4.53873211875648	4.47947047470391	4.64655780910739	4.78703007962375	4.56783946578713
KDM5A	7.04996471341214	7.31095874793094	7.60947619522899	6.94055828315151	7.30124076709881	7.76996150884495	7.45266405844706	7.24776141219165	7.31383332047854	7.55232781864251
KDM5B	6.19582989579952	6.35398492100539	6.38406390299721	6.28602404892119	5.85646708217964	7.1503695207336	5.93201674531848	5.98557928586874	6.18277968830228	5.98692253874284
KDM5C	6.83863218863607	6.76989367666472	6.9531085550958	6.93451652884139	6.77133543550512	7.06689382037504	6.62193510838902	6.56526604026826	6.79300671416708	6.65662316780181
KDM5D	9.02471004443952	9.20335045175255	5.04357399857461	9.07951064043655	8.96998777827068	4.5177749650776	9.24899113402576	9.20102818624194	9.22499705876163	9.29330836193895
KDM6A	5.80265223296144	5.86038729940384	6.5380423574404	5.83149270537114	5.81934418474805	6.78570235943982	5.75054565328329	5.7655205047182	5.78188952882219	5.78806916027829
KDM6B	6.94194441247804	6.96099392430027	6.97212043168947	6.68351909830805	6.69057141758453	7.02869832497008	6.98085761778594	7.29005630474045	6.69381721552605	7.07529351719196
KDM7A	6.77332684001617	6.68084162232963	6.74476746903443	6.6246431070234	6.99844440070268	6.64975344953591	7.07063006176726	6.80491911800255	6.75051092187002	6.649396139871
KDM8	5.07208263813358	5.04273355100761	4.96272401571536	4.78279205193348	5.08020709201526	5.14339206503539	4.93419060255991	4.98906100072227	4.82036926082081	4.82616066333542
KDR	4.26808205750953	4.16381594531663	4.14790210553968	4.22206474082771	4.1877828662188	4.08775477128601	4.14804280723679	3.98130574899632	4.46260920159834	4.51395021542123
KDSR	6.51586972483822	6.53553926747838	6.4453891849467	5.97499381362877	6.09202581340125	6.319446287556	6.35221993580174	5.95132972577205	5.60016652301942	6.91453292641417
KEAP1	7.27471032270905	7.97539447107908	7.94664053275268	7.80158715201662	7.5162379589448	7.99687031896694	7.80145214768116	7.77276405778752	7.75390004909099	7.69081728801996
KEL	5.19886667465386	4.77884981301659	5.2430933853381	5.08619096223907	4.78631547033103	5.07938487839743	4.93572290946528	5.29357806390579	4.7118117005993	4.98426922554452
KERA	3.05503577872904	3.00064179799405	3.12341707138628	3.05224329793811	3.03692748762424	3.1471694413902	3.15441427916725	3.04179682915734	3.25839549260132	3.14869041528191
KHDC1	4.54508717716781	4.5560296659478	4.37186163470369	4.28818971476838	4.49523063363759	4.2748316889128	4.1430414467749	4.4021234854425	4.37594176252016	4.38462035358967
KHDC3L	3.93577576622648	4.1665162193974	4.35990924131029	4.24670423306943	4.41608826940189	4.18005043686525	4.42359032426136	4.26600193758739	4.24368731000373	4.23935886991286
KHDC4	8.98554181784718	9.17218939463131	8.87322577338503	8.99450317678241	8.83853046759129	9.77975712931065	8.78148405632452	8.87317296431582	8.69889230227115	9.46478564962938
KHDRBS1	9.02206535048796	9.10586033522151	9.0727230398114	9.06788011981269	8.91721385867074	9.22316193593773	9.11614491038782	8.95911710305678	9.0876543374982	8.93420859386311
KHDRBS3	4.17251252171821	4.00146814149572	4.49296107324909	4.29892065020654	4.43966775116795	4.9182115324277	3.81213386803014	4.38161401341783	4.11083036744981	4.19489051395553
KHK	5.93685315984011	5.66911449205064	5.79086467976519	5.92849947395224	5.71000048618506	5.79544310179002	5.81903262245477	5.90324961057508	5.99515929546581	5.77859651477849
KHNYN	8.21069408251886	7.78919322278445	7.96818394345467	7.85584112928977	7.95243467683933	7.91193386881464	7.78945756838018	8.03259966097325	8.08932591537361	8.01837107620262
KHSRP	6.85090765862546	6.89411011357334	6.91287074900242	6.75919477431046	6.70182873109258	6.81573126691926	6.81305842686167	6.85368431511789	6.69163864402399	6.77009123224857
KIAA0040	6.45243123245272	6.53074822325454	6.54710778488852	6.42998744644762	6.44589379752555	6.54899460667437	6.17172657215007	6.42854494698337	6.49895732093979	6.55414420992228
KIAA0087	3.54451932708525	3.22896013891206	3.21262772108314	3.11194375652329	3.34685040033838	3.13378361841414	3.16938389951595	3.10762078399245	3.40064095193868	3.19163668155512
KIAA0100	7.03334155421927	7.06182629785818	7.16796303897437	6.77241672494908	6.90061275947249	7.0708967672054	6.9998598883217	7.21026119053253	6.88416136163938	7.06159823572875
KIAA0141	6.57021311331338	6.62639480006258	6.54526960286341	6.43482343241906	6.55141180304756	6.63147193278903	6.5153795639615	6.6553474110552	6.56892413632007	6.57908705797275
KIAA0232	7.26687367180838	6.89893989111235	6.78238598981437	6.79677450283172	7.15251135142834	6.85555652733055	6.78004627623135	6.84478998574098	7.00060795269395	7.16653859523784
KIAA0319	4.55053046937442	4.34667655941247	4.14069598572608	4.3467750884303	4.38477466041808	4.14216921685123	4.15397288787383	4.21246408480148	4.82514559336918	4.42733641454816
KIAA0319L	7.9922584621081	7.97285598287624	8.0095328920082	7.87107193670936	7.90867601180515	7.82116737781279	8.27664365547457	8.20609526234841	8.28058732150619	8.02286100979027
KIAA0355	7.84153187766799	7.34469200460549	7.52781813362445	7.80409878302096	7.57785966698763	7.49799787269793	7.64320343676626	7.39135022061316	7.51039068592732	7.83217370699549
KIAA0368	7.3897016684934	7.41019566161247	7.29566942854118	6.86720590529877	7.20050026330498	7.40141568570671	7.2415202461117	7.18045250760101	7.39330641759941	7.41773845429382
KIAA0391	4.62156046960883	4.73029965322743	4.81708314291429	5.25634315744566	4.8499969233151	4.94294944037619	4.72891373193297	4.63305087105917	4.89286146783723	4.93485990724492
KIAA0513	5.43261182738209	5.04886335210897	5.2007407980028	5.53553133423502	5.19958108702584	5.06132105232681	5.17709145073962	5.51417207594399	4.99056083377608	5.17460847496341
KIAA0556	5.95902072399573	6.46519110829755	6.58641087997253	6.36290412195118	6.23134499358549	6.22224162409089	6.42188456412579	6.35474777431156	6.55779659248242	6.40358386992094
KIAA0586	6.60004909899166	6.19908288020688	6.16013478811024	6.16908769857738	6.15509606941515	6.26186941214479	6.19983834131098	6.02777861357587	6.3732172252427	6.42747572139524
KIAA0753	6.98025879011057	7.44118835251067	7.39845174593303	7.43746045826237	7.29303594982517	7.3735451254165	7.25949472536032	7.38302002782198	7.23836711142702	7.29811638114337
KIAA0825	3.25393093498739	3.38045111137462	3.41767654347365	3.12500665295773	3.23179651094041	3.25811960169981	3.43591873014118	3.33533258760708	3.40560783006788	3.53134260092098
KIAA0895	3.69089925511853	3.32831380627132	3.4866139117243	3.79533983417768	3.4223594868362	3.5845846761088	3.31897764240896	3.11415222542464	3.59218239674211	3.40181824636015
KIAA0895L	5.24516172475951	5.63685917000143	5.96120546837644	5.81517933875942	5.47314909356941	5.79962311887367	5.52504124040042	5.67546811622207	5.64306225290556	5.7003571370966
KIAA0930	6.5357721459618	6.92215348747019	7.16889898196227	6.43224617987129	6.87604202805574	6.7240501871097	7.12238909135158	7.55027972031874	6.61145723768514	6.70553578806122
KIAA1024	3.68787920052633	3.55767969670455	3.66005453254912	3.6423105953095	3.79474834470088	3.6089767161169	3.71680108155379	3.8124152824692	4.04997228768285	3.70464754426015
KIAA1109	5.74427767044343	5.52611926736595	5.54197917017585	5.39538339143906	5.63412187953325	5.45036303919377	5.67686705692581	5.40386618401537	5.67240420644548	5.58917473431776
KIAA1143	9.1142755829227	9.02426779449294	8.83557613362691	8.90274501669199	8.80519012434351	9.20640924540037	8.66404985850258	8.76677735816134	8.55126474976592	9.08570424367545
KIAA1191	9.24537524380096	8.97935175888563	9.01066686363428	8.87638423680859	9.06235030585037	8.89807835076657	9.02235704673752	9.02158065345669	8.90093435702032	9.15260438272172
KIAA1210	3.82975606391229	3.48881093913797	3.55210067240231	3.44066444007129	3.77653422834922	3.50836678355288	3.49387999482306	3.5541495769037	3.47992581644457	3.47708075922874
KIAA1211	4.2346128368328	4.42875210330257	4.65675659453555	4.7472619185724	4.46568320352198	4.56764929460071	4.38893554726767	4.55850877079725	4.61443340824429	4.65578235630753
KIAA1211L	4.62917128859567	4.39560928060734	4.32929917109308	4.3837757156002	4.6447923005481	4.29585522582242	4.52295445420055	4.40589838115866	4.5157934624753	4.45418619651757
KIAA1217	4.55552247671039	4.46957080042631	4.55237434599389	4.58813452948845	4.43018285147543	4.47332710191744	4.5405726625587	4.63456969055528	4.59208766534009	4.53985615258697
KIAA1257	4.11380814545852	3.76545660484655	4.01728619871133	3.97413072172774	3.87870750015753	3.92781273268948	3.93933512189771	3.90425774379836	4.07041635759101	3.97627489114621
KIAA1324	5.31864921424119	5.05458171009448	5.14029642499111	5.34113957448384	5.14634341229588	5.25824733852911	5.43547592624843	5.34059969532856	5.51948607842193	5.56035788468357
